,Unnamed: 0,device,event_id,channel,timestamp_tz,active_power,active_power_delta,apparent_power,coil_reversed,complete,current,energy,energy_delta,evt_type,firmware,hz,phase_shift,reactive_power,reactive_power_delta,timestamp,voltage,wifi_strength,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,harmonic_img_1,harmonic_img_2,harmonic_img_3,harmonic_img_4,harmonic_img_5,harmonic_img_6,harmonic_img_7,harmonic_img_8,harmonic_img_9,harmonic_real_1,harmonic_real_2,harmonic_real_3,harmonic_real_4,harmonic_real_5,harmonic_real_6,harmonic_real_7,harmonic_real_8,harmonic_real_9,hour
8,247,7,114151,1,2020-06-15 08:40:14.000000,87,-33.0,503.0,,False,2.085,1320090.0,0,2,89,50.0,79.8,498,-100,2020-06-15 08:40:14.000000,241.643,51,2.668,2.7289999999999996,2.63,2.511,2.529,2.511,,2.438,2.3609999999999998,2.174,-2981,4,813,-1,156,0,31,-1,-16,-762,-24,617,0,94,-3,0,-3,-99,8
276,749,7,119007,1,2020-06-18 10:29:04.000000,88,-22.0,482.0,,False,2.013,,0,2,89,50.0,78.7,443,118,2020-06-18 10:29:04.000000,239.90400000000002,50,,1.1840000000000002,1.199,1.3459999999999999,1.4169999999999998,1.456,1.584,1.7169999999999999,1.829,2.057,-2171,11,744,-3,64,6,-47,0,-36,-506,-14,414,-6,-21,0,-85,3,-39,10
922,862,7,119120,1,2020-06-18 10:47:18.000000,178,167.0,835.0,,False,3.471,1320703.0,1,1,89,50.0,65.7,402,403,2020-06-18 10:47:18.000000,240.773,54,3.8560000000000003,3.96,3.8289999999999997,3.412,3.804,3.4930000000000003,3.313,3.8339999999999996,3.6430000000000002,3.54,-4397,-6,1158,-19,94,44,135,0,28,-864,-29,671,-28,-13,39,108,0,-19,10
881,380,7,114284,1,2020-06-15 09:01:56.000000,14,-194.0,167.0,,False,0.696,1320121.0,0,2,89,50.0,87.1,289,-230,2020-06-15 09:01:56.114284,240.773,54,3.832,3.717,3.136,3.141,,2.917,,3.293,3.372,3.887,46,16,6,-4,-4,3,-3,0,0,-29,-14,-14,-3,-9,-8,0,-3,3,9
530,859,7,119117,1,2020-06-18 10:46:58.000000,241,94.0,,,False,4.659,1320702.0,0,1,89,50.0,46.7,259,-433,2020-06-18 10:46:58.000000,239.90400000000002,54,0.084,0.07,0.07200000000000001,0.07200000000000001,0.069,0.07200000000000001,0.07,0.069,0.07,0.069,1,11,0,-1,0,0,0,0,0,-62,-11,-8,0,0,0,0,0,0,10
856,173,7,114077,1,2020-06-15 08:27:41.000000,5,-263.0,15.0,,True,0.062,1320073.0,1,2,89,50.0,-54.8,-7,-799,2020-06-15 08:27:41.000000,243.38099999999997,52,3.405,3.258,3.1919999999999997,3.1639999999999997,3.3939999999999997,3.592,3.7760000000000002,3.912,3.875,3.6660000000000004,36,9,0,-3,0,0,0,0,0,-21,-11,-11,-1,-1,0,0,0,0,8
333,969,7,119227,1,2020-06-18 11:04:19.000000,201,181.0,1007.0,,False,4.1530000000000005,1320729.0,1,1,89,50.0,67.5,489,451,2020-06-18 11:04:19.000000,242.512,55,2.3280000000000003,2.275,2.367,2.4419999999999997,2.569,2.682,2.872,,3.097,3.205,-4674,33,960,11,84,0,34,-8,14,-1400,-21,983,-18,11,-9,219,1,-31,11
932,206,7,114110,1,2020-06-15 08:32:20.000000,11,-226.0,16.0,,True,0.069,1320079.0,0,2,89,50.0,-3.8,0,-478,2020-06-15 08:32:20.000000,242.512,50,0.10300000000000001,0.095,0.09699999999999999,0.105,0.095,0.1,0.077,0.075,0.07200000000000001,0.07,1,9,0,0,0,0,0,0,0,-61,-9,-9,-1,-3,-1,0,0,0,8
383,320,7,114224,1,2020-06-15 08:51:43.000000,4,-172.0,15.0,,True,0.062,1320107.0,0,2,89,50.0,-55.1,-7,-639,2020-06-15 08:51:43.000000,242.512,53,0.064,0.066,0.062,0.066,0.062,0.059000000000000004,0.064,0.066,0.064,0.062,36,11,0,0,0,0,0,0,0,-23,-11,-13,-3,-1,0,0,0,0,8
375,554,7,118812,1,2020-06-18 10:03:02.000000,126,-19.0,746.0,,False,3.1210000000000004,1320159.0,0,2,89,50.0,79.4,700,160,2020-06-18 10:03:02.000000,239.035,59,3.037,2.892,3.0210000000000004,3.103,,3.083,3.177,3.069,3.0389999999999997,2.986,-4575,0,1156,9,72,13,153,1,28,-938,-3,734,-56,0,-14,138,0,0,10
295,460,7,114364,1,2020-06-15 09:14:22.000000,22,-210.0,46.0,,True,0.193,1320140.0,1,2,89,50.0,60.4,39,-244,2020-06-15 09:14:22.000000,242.512,54,0.20600000000000002,0.20199999999999999,0.19899999999999998,0.201,0.19399999999999998,0.198,0.19399999999999998,0.196,0.196,0.193,-212,8,0,0,0,0,0,0,0,-123,-6,-13,0,0,0,0,0,0,9
935,539,7,118797,1,2020-06-18 10:01:01.000000,173,38.0,862.0,,False,3.58,1320156.0,1,1,89,50.0,77.3,780,192,2020-06-18 10:01:01.000000,240.773,61,3.418,3.3289999999999997,3.531,3.6719999999999997,3.638,3.575,3.253,3.3289999999999997,3.25,2.925,-4385,-3,1087,14,72,8,146,-8,26,-902,-24,664,9,23,-8,153,-4,-4,10
250,694,7,118952,1,2020-06-18 10:21:19.000000,147,142.0,886.0,,False,3.7239999999999998,1320666.0,0,1,89,50.0,70.3,416,423,2020-06-18 10:21:19.000000,238.166,51,2.06,1.9269999999999998,2.125,2.151,2.285,2.379,2.545,2.611,2.641,2.6660000000000004,-4060,34,691,72,64,3,-44,34,1,-1509,31,1122,-29,31,-24,229,-18,-21,10
1004,640,7,118898,1,2020-06-18 10:14:08.000000,2055,4.0,2060.0,,True,8.812000000000001,1320504.0,8,1,89,50.0,0.3,15,-736,2020-06-18 10:14:08.000000,233.82,53,9.296,9.269,9.309,9.436,9.372,9.443999999999999,9.49,9.508,9.634,9.565,67,0,-97,0,-18,6,87,1,0,-12393,-23,-9,-1,435,0,120,-3,0,10
936,802,7,119060,1,2020-06-18 10:38:04.000000,4,-211.0,14.0,,True,0.062,1320690.0,0,2,89,50.0,-55.1,-7,-458,2020-06-18 10:38:04.000000,,50,3.89,4.101,4.365,3.9960000000000004,4.235,4.121,4.205,4.882,4.2,3.605,36,8,0,-3,0,0,0,0,0,-26,-13,-13,0,0,0,0,0,0,10
1015,962,7,119220,1,2020-06-18 11:03:14.000000,227,222.0,1030.0,,False,4.235,1320727.0,1,1,89,50.0,64.6,482,489,2020-06-18 11:03:14.000000,243.38099999999997,55,4.851,4.712,4.133,4.412,4.426,4.121,4.553999999999999,,4.57,5.111000000000001,-5765,13,1524,-19,-23,3,171,-1,47,-1100,-28,884,-1,-136,1,191,3,61,11
440,229,7,114133,1,2020-06-15 08:35:55.000000,20,-154.0,46.0,,True,0.191,1320084.0,0,2,89,50.0,62.2,39,-372,2020-06-15 08:35:55.000000,242.512,54,2.8560000000000003,2.971,3.23,3.7089999999999996,4.148,4.2780000000000005,4.194,4.11,4.024,4.115,-219,16,0,-1,0,0,0,0,0,-112,0,-9,-3,-3,0,0,0,0,8
841,615,7,118873,1,2020-06-18 10:11:08.000000,2271,-28.0,2455.0,,False,10.540999999999999,1320391.0,1,2,89,50.0,22.1,930,-49,2020-06-18 10:11:08.000000,232.95,55,10.066,10.066,10.315,10.378,10.667,10.474,10.484000000000002,10.421,10.398,,-3968,0,721,0,-174,-1,-107,-9,-28,-14213,-56,1240,-21,277,13,392,0,57,10
522,343,7,114247,1,2020-06-15 08:55:08.000000,250,245.0,1158.0,,False,4.793,1320112.0,1,1,89,50.0,65.0,542,549,2020-06-15 08:55:08.000000,241.643,53,2.455,2.504,2.5869999999999997,2.773,2.79,3.0389999999999997,2.9739999999999998,3.263,3.491,,-6324,-13,1445,-1,-23,28,33,8,-13,-1686,-4,1316,-1,-229,-14,239,1,105,8
985,149,7,114053,1,2020-06-15 08:24:08.000000,2346,213.0,2535.0,,False,10.647,1319973.0,4,1,89,50.0,16.1,690,692,2020-06-15 08:24:08.000000,238.166,50,10.659,10.564,10.588,10.604000000000001,10.668,10.571,10.502,10.866,10.904000000000002,10.564,-5266,-4,1095,-1,-72,-33,138,0,6,-14031,-44,1065,-29,272,36,419,1,90,8
786,373,7,114277,1,2020-06-15 09:01:01.000000,133,-33.0,675.0,,False,2.805,1320120.0,0,2,89,50.0,78.0,632,15,2020-06-15 09:01:01.000000,240.773,54,3.032,3.003,2.915,3.06,3.042,2.8510000000000004,3.0039999999999996,2.9730000000000003,2.8569999999999998,3.031,-3874,-8,1039,-9,140,19,128,0,-9,-645,-16,455,-3,-3,4,42,0,-26,9
879,70,7,113974,1,2020-06-15 08:14:17.000000,2345,205.0,2552.0,,False,,1319606.0,12,1,89,50.0,17.9,771,741,2020-06-15 08:14:17.000000,237.297,50,10.032,9.919,9.956,10.035,9.995,10.008,10.135,10.208,10.411,10.787,-4202,-19,810,4,-181,13,-128,-1,-69,-14551,-84,1349,-9,194,0,424,21,82,8
24,972,7,119230,1,2020-06-18 11:04:36.000000,144,,711.0,,False,2.932,1320729.0,0,1,89,50.0,53.7,198,-400,2020-06-18 11:04:36.000000,242.512,55,2.9330000000000003,3.069,2.765,2.602,2.79,2.8080000000000003,2.79,2.928,3.017,3.0039999999999996,-216,16,0,0,0,0,0,0,0,-120,-1,-9,-1,-3,0,0,0,0,11
621,642,7,118900,1,2020-06-18 10:14:22.000000,2247,-39.0,2407.0,,False,10.297,1320508.0,0,2,89,50.0,18.9,776,239,2020-06-18 10:14:22.000000,233.82,53,10.682,10.482000000000001,10.272,10.380999999999998,10.270999999999999,10.254000000000001,10.365,10.378,10.248,10.228,-6169,13,1191,11,181,-39,359,8,70,-13134,-23,628,-8,346,-41,198,0,14,10
918,488,7,114392,1,2020-06-15 09:20:39.000000,5,-63.0,15.0,,True,,1320149.0,0,2,89,50.0,-50.9,-7,-396,2020-06-15 09:20:39.000000,243.38099999999997,53,0.08,0.07,0.069,0.069,0.062,0.064,0.062,0.066,0.061,0.064,36,11,0,0,0,0,0,0,0,-24,-8,-11,0,0,0,0,0,0,9
626,92,7,113996,1,2020-06-15 08:17:17.000000,2314,237.0,,,False,10.833,1319715.0,5,1,89,50.0,21.4,917,888,2020-06-15 08:17:17.000000,235.558,50,9.873,10.055,10.265999999999998,10.352,10.517999999999999,10.668,10.722999999999999,10.807,10.647,10.550999999999998,-6666,-31,1324,0,66,3,363,9,92,-13290,-54,651,-3,277,-24,211,0,57,8
799,658,7,118916,1,2020-06-18 10:16:17.000000,2081,-54.0,2081.0,,True,,,4,2,89,50.0,0.0,-13,-107,2020-06-18 10:16:17.000000,235.558,53,8.837,8.837,8.837,8.837,,8.837,8.837,8.837,8.837,8.837,-457,4,-100,-4,31,0,133,0,14,-12465,-18,0,-6,417,0,107,0,0,10
417,474,7,114378,1,2020-06-15 09:17:00.000000,22,-37.0,47.0,,True,0.196,1320142.0,1,2,89,50.0,60.4,40,-272,2020-06-15 09:17:00.000000,244.25,54,1.069,0.99,0.925,0.867,0.815,0.795,0.773,0.763,0.782,0.8079999999999999,-216,8,0,0,0,0,0,0,0,-125,-8,-11,0,-3,0,0,0,0,9
284,833,7,119091,1,2020-06-18 10:42:23.000000,94,73.0,483.0,,False,2.031,1320696.0,0,1,89,50.0,76.9,418,381,2020-06-18 10:42:23.000000,238.166,50,2.415,2.4,2.371,2.227,2.173,2.369,2.366,2.311,2.281,2.186,-2644,13,884,-6,128,4,-54,0,-72,-382,-19,235,0,-4,0,-8,0,-64,10
542,289,7,114193,1,2020-06-15 08:46:10.000000,190,161.0,906.0,,False,3.737,1320099.0,1,1,89,50.0,66.7,444,406,2020-06-15 08:46:10.000000,242.512,51,3.9810000000000003,4.092,4.121,3.5439999999999996,3.9410000000000003,4.09,3.557,3.735,4.136,,-4753,8,1143,0,84,13,113,11,3,-1097,-18,798,-29,-33,8,171,1,-26,8
1007,437,7,114341,1,2020-06-15 09:09:08.000000,44,-112.0,255.0,,False,1.06,1320131.0,0,2,89,50.0,79.4,239,-232,2020-06-15 09:09:08.000000,240.773,50,1.295,1.4369999999999998,1.47,1.4169999999999998,1.579,1.6130000000000002,1.5590000000000002,1.788,1.786,1.7930000000000001,-1463,9,661,-1,-89,3,-87,0,9,-244,-9,141,-3,-59,-4,-34,0,18,9
634,655,7,118913,1,2020-06-18 10:15:56.000000,2300,103.0,2476.0,,False,10.552999999999999,1320567.0,1,1,89,50.0,19.3,811,651,2020-06-18 10:15:56.000000,234.68900000000002,53,11.462,11.3,11.584000000000001,11.639000000000001,11.286,11.122,11.091,10.965,10.739,10.37,-5643,-1,1118,-13,44,-1,270,0,47,-13521,-28,831,-18,326,26,311,4,59,10
656,159,7,114063,1,2020-06-15 08:25:34.000000,2320,177.0,2473.0,,False,10.385,1320029.0,6,1,89,50.0,14.7,622,628,2020-06-15 08:25:34.000000,238.166,52,10.779000000000002,11.16,11.144,10.934000000000001,11.046,10.69,10.63,10.915999999999999,11.073,11.244000000000002,-5380,-3,1113,-8,70,0,280,6,42,-13622,-34,772,-18,356,21,321,0,39,8
576,5,7,113909,1,2020-06-15 08:05:37.000000,114,109.0,592.0,,False,2.435,1319563.0,0,1,89,50.0,78.0,550,557,2020-06-15 08:05:37.000000,243.38099999999997,50,2.149,2.1630000000000003,2.295,2.278,2.352,,2.369,2.456,2.4419999999999997,2.44,-3182,-14,892,0,163,1,34,8,-66,-630,-23,450,4,54,0,-39,0,-39,8
172,770,7,119028,1,2020-06-18 10:33:52.000000,11,-138.0,16.0,,True,0.069,1320682.0,0,2,89,50.0,-5.6,-1,-351,2020-06-18 10:33:52.119028,239.035,54,3.085,3.1719999999999997,3.085,,2.951,3.003,3.092,3.1210000000000004,2.905,2.918,0,9,0,0,0,0,0,0,0,-61,-9,-8,0,0,0,0,0,0,10
692,906,7,119164,1,2020-06-18 10:53:15.000000,109,87.0,625.0,,False,2.559,1320711.0,0,1,89,50.0,79.4,591,550,2020-06-18 10:53:15.000000,244.25,53,1.386,1.3969999999999998,1.5030000000000001,1.607,1.607,1.749,1.767,1.7169999999999999,1.9069999999999998,1.9480000000000002,-3479,0,706,3,108,-14,23,0,26,-1093,-11,755,-3,110,3,64,4,-52,10
201,1008,7,119266,1,2020-06-18 11:14:24.000000,98,92.0,564.0,,False,2.336,1320746.0,0,1,89,50.0,78.7,509,168,2020-06-18 11:14:24.000000,241.643,52,0.75,0.785,0.813,0.927,1.047,1.0270000000000001,1.034,1.12,1.255,1.2109999999999999,-2879,14,495,0,44,6,37,-1,57,-1097,-14,823,-1,158,-3,39,0,-19,11
803,678,7,118936,1,2020-06-18 10:19:18.000000,4,0.0,14.0,,True,0.061,1320663.0,0,2,89,50.0,-53.7,-6,-526,2020-06-18 10:19:18.000000,239.035,51,0.8079999999999999,0.846,0.889,0.9279999999999999,0.97,1.013,1.052,1.093,1.135,1.171,36,9,0,0,0,0,0,0,0,-19,-6,-11,0,0,0,0,0,0,10
532,832,7,119090,1,2020-06-18 10:42:14.000000,21,-9.0,44.0,,True,0.18600000000000003,1320696.0,0,2,89,50.0,59.7,37,-120,2020-06-18 10:42:14.000000,239.035,50,0.625,0.546,0.498,0.462,,0.435,0.43799999999999994,0.485,0.544,0.635,-209,11,0,-1,0,0,0,0,0,-108,-8,-13,-1,-3,0,0,0,0,10
477,252,7,114156,1,2020-06-15 08:40:44.000000,5,-245.0,15.0,,True,0.062,1320091.0,0,2,89,50.0,-54.1,-7,-818,2020-06-15 08:40:44.000000,242.512,51,3.714,3.8369999999999997,4.476,0.062,0.062,0.061,0.061,0.066,0.062,0.066,36,11,0,0,0,0,0,0,0,-21,-9,-11,-1,-1,0,0,0,0,8
313,370,7,114274,1,2020-06-15 09:00:35.000000,5,-162.0,15.0,,True,0.062,1320120.0,1,2,89,50.0,-54.1,-7,-715,2020-06-15 09:00:35.000000,240.773,54,3.1719999999999997,2.91,2.5340000000000003,2.544,,2.211,2.377,2.395,2.384,2.351,37,11,0,-4,0,0,0,0,0,-26,-9,-13,0,0,0,0,0,0,9
461,606,7,118864,1,2020-06-18 10:09:53.000000,2071,,2071.0,,True,8.86,,5,2,89,50.0,0.3,16,-600,2020-06-18 10:09:53.000000,233.82,55,10.145,10.127,10.314,10.602,10.38,10.286,10.205,10.038,10.261,10.112,176,0,-95,0,-47,0,69,0,3,-12465,-33,-23,-11,397,0,133,0,0,10
376,592,7,118850,1,2020-06-18 10:08:05.000000,2072,-133.0,2072.0,,True,8.865,1320282.0,4,2,89,50.0,0.0,5,-661,2020-06-18 10:08:05.000000,233.82,55,9.847000000000001,9.767999999999999,9.837,9.962,9.88,9.756,9.807,9.865,9.825,9.885,-255,4,-108,-4,21,0,110,0,11,-12511,-24,0,-9,445,0,115,1,0,10
177,412,7,114316,1,2020-06-15 09:06:14.000000,179,174.0,866.0,,False,3.625,1320127.0,0,1,89,50.0,65.7,404,406,2020-06-15 09:06:14.000000,239.035,50,2.001,2.173,2.199,2.267,2.273,2.4,2.4859999999999998,2.681,2.6510000000000002,2.824,-4976,13,1027,18,67,-47,19,6,6,-1470,-4,1117,-1,-57,-34,231,18,37,9
913,638,7,118896,1,2020-06-18 10:14:00.000000,2266,193.0,2463.0,,False,10.498,1320495.0,9,1,89,50.0,13.0,527,341,2020-06-18 10:14:00.000000,234.68900000000002,53,10.589,10.85,10.753,10.505,10.444,10.386,10.322000000000001,10.398,10.517000000000001,10.546,-5610,-24,1112,-14,74,31,267,14,66,-13477,-57,806,-4,374,-13,308,4,42,10
325,151,7,114055,1,2020-06-15 08:24:15.000000,2361,227.0,2595.0,,False,10.979000000000001,1319978.0,4,1,89,50.0,19.6,853,81,2020-06-15 08:24:15.000000,236.42700000000002,50,9.141,9.126,9.136000000000001,9.142000000000001,9.15,9.155,9.277000000000001,9.213,9.231,,-8083,-9,1773,-3,-80,-3,315,1,79,-13855,-49,1037,26,138,-9,264,1,105,8
506,466,7,114370,1,2020-06-15 09:15:45.000000,48,-16.0,270.0,,False,1.125,1320140.0,0,2,89,50.0,78.3,241,-81,2020-06-15 09:15:45.000000,240.773,54,1.4140000000000001,1.349,1.24,1.155,1.2009999999999998,1.123,1.037,0.963,1.041,1.024,-1653,41,605,0,-16,-19,-11,-3,-3,-518,-4,443,-41,-82,3,-89,4,1,9
124,266,7,114170,1,2020-06-15 08:42:39.000000,5,-157.0,15.0,,True,0.062,,0,2,89,50.0,-54.8,-7,-596,2020-06-15 08:42:39.000000,242.512,51,2.506,0.201,0.18100000000000002,0.153,0.15,0.136,0.133,0.11,0.107,0.09699999999999999,37,11,0,-3,0,0,0,0,0,-23,-8,-11,0,-1,0,0,0,0,8
676,1009,7,119267,1,2020-06-18 11:14:26.000000,5,-92.0,15.0,,True,,1320746.0,0,2,89,50.0,-52.0,-7,-516,2020-06-18 11:14:26.000000,242.512,52,1.778,1.7369999999999999,1.75,1.8030000000000002,1.8259999999999998,1.834,1.828,1.795,1.785,1.775,34,11,0,0,0,0,0,0,0,-19,-4,-9,-1,0,0,0,0,0,11
486,148,7,114052,1,2020-06-15 08:23:56.000000,2135,-260.0,2135.0,,True,8.967,1319969.0,4,2,89,50.0,0.0,-1,-698,2020-06-15 08:23:56.000000,238.166,50,8.979,8.979,8.979,8.976,8.974,8.976,8.974,8.977,8.976,8.977,4,-11,-99,0,-13,0,80,0,4,-12681,-19,0,9,386,-1,161,0,0,8
737,417,7,114321,1,2020-06-15 09:06:52.000000,28,-187.0,,,True,0.196,1320128.0,0,2,89,50.0,51.6,35,-622,2020-06-15 09:06:52.000000,239.035,50,0.19399999999999998,0.196,0.19899999999999998,0.193,0.196,0.191,0.19399999999999998,0.193,0.198,0.198,-201,9,0,-1,0,0,0,0,0,-146,-11,-9,0,-1,0,0,0,0,9
233,758,7,119016,1,2020-06-18 10:30:10.000000,56,,318.0,,False,1.3330000000000002,1320677.0,0,2,89,50.0,79.1,291,-75,2020-06-18 10:30:10.000000,239.035,50,1.09,1.0590000000000002,1.0590000000000002,1.021,1.016,1.014,0.998,0.9990000000000001,1.0290000000000001,1.089,-1514,4,684,0,-82,1,-95,0,6,-247,-14,138,0,-57,0,-28,0,16,10
84,205,7,114109,1,2020-06-15 08:32:12.000000,237,232.0,1042.0,,False,4.298,1320079.0,0,1,89,50.0,63.2,477,484,2020-06-15 08:32:12.000000,242.512,50,2.194,2.313,2.38,2.432,2.559,2.6069999999999998,2.775,2.818,2.9939999999999998,2.965,-5471,1,1326,1,0,-42,120,6,16,-1318,-31,1018,-16,-107,46,214,3,61,8
724,1007,7,119265,1,2020-06-18 11:14:06.000000,57,-18.0,374.0,,False,1.554,1320746.0,0,2,89,50.0,80.1,341,-71,2020-06-18 11:14:06.000000,240.773,52,1.806,1.829,1.831,1.815,1.786,1.73,1.64,1.496,1.425,1.3530000000000002,-1758,11,691,29,44,-31,-16,-23,-21,-471,-11,518,-92,-28,51,-140,33,-39,11
572,566,7,118824,1,2020-06-18 10:04:15.000000,126,-10.0,771.0,,False,3.275,1320161.0,0,2,89,50.0,79.8,722,31,2020-06-18 10:04:15.000000,235.558,59,3.313,3.281,3.341,3.285,3.222,3.255,3.313,3.286,3.205,3.0239999999999996,-4065,-9,709,1,52,0,0,-3,16,-1405,-33,1001,4,75,-1,186,9,4,10
457,25,7,113929,1,2020-06-15 08:08:15.000000,187,182.0,,,False,3.75,1319567.0,0,1,89,50.0,65.7,421,428,2020-06-15 08:08:15.000000,238.166,50,3.06,3.042,2.9130000000000003,2.9560000000000004,2.9960000000000004,3.0069999999999997,3.425,3.511,3.727,3.988,-4639,-8,212,-33,-19,26,-239,-18,-69,-2547,-56,1541,-6,-39,70,89,36,19,8
346,369,7,114273,1,2020-06-15 09:00:34.000000,167,162.0,846.0,,False,,1320119.0,0,1,89,50.0,76.6,708,339,2020-06-15 09:00:34.000000,240.773,54,2.9219999999999997,2.841,2.6889999999999996,2.866,3.2119999999999997,3.1639999999999997,3.359,3.498,3.275,3.0780000000000003,-4441,21,1169,0,79,-11,153,-9,3,-828,-11,638,-14,-1,6,123,4,-31,9
1016,513,7,118771,1,2020-06-18 09:57:45.000000,97,92.0,576.0,,True,2.404,1320151.0,0,1,89,50.0,71.3,291,298,2020-06-18 09:57:45.000000,239.90400000000002,61,1.341,1.338,1.354,1.361,1.483,1.565,1.57,1.7530000000000001,1.6840000000000002,1.8840000000000001,-3824,-4,730,-6,64,0,77,0,33,-1156,-24,811,-8,94,0,193,13,3,9
802,23,7,113927,1,2020-06-15 08:08:02.000000,167,31.0,811.0,,False,3.384,1319567.0,0,1,89,50.0,76.6,716,104,2020-06-15 08:08:02.000000,239.90400000000002,50,,3.43,3.6060000000000003,3.656,3.753,3.773,3.245,3.016,3.128,2.9939999999999998,-3955,-34,542,-61,11,133,-61,54,21,-1643,-26,1126,21,110,36,173,29,-3,8
833,441,7,114345,1,2020-06-15 09:10:12.000000,109,89.0,590.0,,False,2.46,1320132.0,0,1,89,50.0,78.3,549,102,2020-06-15 09:10:12.000000,239.90400000000002,54,0.98,0.991,1.077,1.082,1.1640000000000001,1.163,1.252,1.2830000000000001,1.3869999999999998,1.4,-3237,8,933,-1,188,0,19,0,-72,-440,-8,277,0,4,-1,-23,1,-24,9
759,199,7,114103,1,2020-06-15 08:31:19.000000,327,322.0,,,False,5.7379999999999995,1320078.0,0,1,89,50.0,62.5,635,641,2020-06-15 08:31:19.000000,243.38099999999997,50,3.012,3.3160000000000003,3.3739999999999997,3.435,3.71,2.966,3.463,3.06,3.4960000000000004,4.2139999999999995,-6680,-11,1468,57,-3,-51,-18,46,-42,-1942,-6,1536,14,-321,-59,297,9,85,8
238,21,7,113925,1,2020-06-15 08:07:48.000000,5,-119.0,14.0,,True,0.061,1319566.0,0,2,89,50.0,89.2,582,-17,2020-06-15 08:07:48.000000,239.90400000000002,50,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,-4854,8,1183,18,-24,0,148,-18,13,-1128,-19,813,-3,13,-26,161,-16,8,8
315,766,7,119024,1,2020-06-18 10:33:30.000000,179,167.0,897.0,,False,3.74,1320682.0,1,1,89,50.0,74.5,654,262,2020-06-18 10:33:30.000000,239.90400000000002,54,3.4219999999999997,3.95,4.331,4.1339999999999995,3.4360000000000004,3.3689999999999998,3.5039999999999996,3.46,3.7910000000000004,4.192,-5598,-4,1354,47,-31,34,135,-28,42,-1308,-18,985,-11,-95,-4,204,-21,64,10
987,573,7,118831,1,2020-06-18 10:05:18.000000,2229,156.0,2363.0,,False,10.144,1320178.0,4,1,89,50.0,18.2,748,737,2020-06-18 10:05:18.000000,232.95,59,10.552999999999999,10.637,10.703,10.629000000000001,10.875,10.96,10.607000000000001,10.581,10.735999999999999,10.517999999999999,-5171,-6,1032,-6,89,21,247,9,52,-13467,-29,778,-4,430,-24,297,-11,21,10
704,407,7,114311,1,2020-06-15 09:05:22.000000,5,-255.0,14.0,,True,0.061,1320126.0,0,2,89,50.0,-53.4,-6,-602,2020-06-15 09:05:22.000000,240.773,50,0.062,0.061,0.064,0.055999999999999994,0.062,0.061,0.061,0.066,0.057,0.066,36,8,0,-3,0,0,0,0,0,-23,-11,-11,-1,0,0,0,0,0,9
363,525,7,118783,1,2020-06-18 09:59:27.000000,11,6.0,16.0,,True,0.069,1320153.0,1,1,89,50.0,-4.5,0,-618,2020-06-18 09:59:27.000000,239.035,61,,2.64,2.786,2.7569999999999997,2.734,2.813,2.861,2.8139999999999996,2.793,2.917,0,8,0,0,0,0,0,0,0,-62,-4,-8,0,-1,0,0,0,0,9
389,521,7,118779,1,2020-06-18 09:58:41.000000,5,-170.0,,,True,0.062,1320152.0,0,2,89,50.0,-53.4,-7,-809,2020-06-18 09:58:41.000000,238.166,61,2.577,2.537,2.628,2.545,2.049,0.135,,0.11,0.099,0.09,39,13,0,0,0,0,0,0,0,-16,0,-8,0,0,0,0,0,0,9
38,747,7,119005,1,2020-06-18 10:28:55.000000,21,-38.0,74.0,,False,0.311,1320676.0,0,2,89,50.0,63.6,43,-253,2020-06-18 10:28:55.000000,239.035,50,1.001,0.9570000000000001,0.932,0.856,0.818,0.821,0.8340000000000001,0.8440000000000001,0.861,0.912,-209,13,0,-1,0,0,0,0,0,-108,-3,-11,-1,-3,0,0,0,0,10
402,388,7,114292,1,2020-06-15 09:02:48.000000,4,-156.0,15.0,,True,0.062,1320122.0,0,2,89,50.0,-55.5,-7,-425,2020-06-15 09:02:48.000000,241.643,54,0.061,0.064,0.067,0.066,0.057,0.062,0.064,0.061,0.067,,37,11,0,0,0,0,0,0,0,-18,-8,-9,0,0,0,0,0,0,9
898,790,7,119048,1,2020-06-18 10:36:27.000000,200,194.0,912.0,,False,3.801,1320687.0,0,1,89,50.0,72.4,635,642,2020-06-18 10:36:27.000000,239.90400000000002,54,3.765,3.333,3.781,4.293,4.268,,3.8489999999999998,3.778,4.037,4.1160000000000005,-5314,57,1366,-44,-11,84,138,1,21,-1122,-39,879,-11,-100,-23,198,-8,24,10
259,699,7,118957,1,2020-06-18 10:22:05.000000,156,-31.0,796.0,,False,3.333,1320667.0,0,2,89,50.0,78.0,752,-9,2020-06-18 10:22:05.000000,239.035,51,3.458,4.04,4.212,4.24,4.785,4.129,4.04,4.385,4.192,4.2139999999999995,-4502,3,763,9,75,-3,-28,8,-6,-1615,-18,1169,0,3,-24,194,-13,-14,10
387,738,7,118996,1,2020-06-18 10:27:37.000000,20,-210.0,44.0,,True,0.184,1320675.0,0,2,89,50.0,87.5,503,-3,2020-06-18 10:27:37.000000,239.035,50,3.154,3.161,3.1660000000000004,3.222,3.253,3.54,3.197,,3.361,3.575,-3768,21,892,16,140,-19,99,0,-1,-846,-13,579,3,36,-33,90,4,-41,10
